,HER_2024_06_17_17_50_17.sdds,HER_2024_06_17_17_51_02.sdds,HER_2024_06_17_17_51_31.sdds,HER_2024_06_17_17_52_05.sdds,HER_2024_06_17_17_52_33.sdds,HER_2024_06_17_17_53_03.sdds,HER_2024_06_17_17_53_37.sdds
MQEAE22,-0.0506851611401,-0.0507263144,-0.0507601130114,-0.0507936820723,-0.050827006467,-0.0508607108835,-0.0508954949862
MQEAE23,0.337576651609,0.337604795022,0.337627790657,0.337636335306,0.337625207614,0.337597321541,0.337541472816
MQEAE25,-0.430349985972,-0.430473788143,-0.430599101645,-0.430740312147,-0.430903111736,-0.431086493944,-0.43129555497
MQEAE27,0.330060689148,0.330083435253,0.330117312368,0.330128684707,0.330120643319,0.330095771193,0.330043382059
MQEAE29,0.083857478161,0.083899157165,0.0839591909646,0.084007886472,0.084055092016,0.0841056879148,0.084148020387
MQEAE30,0.449193631576,0.449137868336,0.449079873923,0.449012437801,0.448912501961,0.448791782584,0.448644859747
MQEAE32,0.0235448894904,0.023553848933,0.0235819798976,0.02359881222,0.023614779015,0.0236299744595,0.023645608291
MQEAE35,0.164100182527,0.164165213768,0.164238423919,0.164306194641,0.164357309294,0.164407481729,0.164445790059
MQEAE37,-0.159107588408,-0.159211408847,-0.159318339989,-0.159429048081,-0.159543682385,-0.159666518538,-0.159785230807
MQEAE39,-0.406675891894,-0.406806119632,-0.406938099997,-0.407095006263,-0.407262416286,-0.407449332628,-0.407661560976
MQEAE4,-0.264445091439,-0.264593520301,-0.264748723529,-0.264902562483,-0.26508484174,-0.265261889164,-0.265455226835
MQEAE41,0.353677062162,0.353695892057,0.353708956104,0.353707070208,0.353684677169,0.353645225602,0.353577674396
MQEAE44,0.296197537564,0.296238052512,0.296290252594,0.296320852562,0.296333107354,0.296328774301,0.296304047123
MQEAE45,-0.328325465714,-0.328475695514,-0.328624777657,-0.328795312232,-0.328979215247,-0.329170718379,-0.329382142402
MQEAE6,0.493724062803,0.493640860989,0.493564969445,0.49346346276,0.493338632362,0.493193305813,0.493020759903
MQEAE8,0.0914471714414,0.091496896235,0.0915453108136,0.091602149014,0.091644515757,0.0916853654485,0.091725478018
MQFRNE3,-0.368263227754,-0.368408918286,-0.368554998851,-0.368724778672,-0.368903152539,-0.369101388364,-0.369320140377
MQI4E,-0.044330718081,-0.044367361426,-0.0443847569824,-0.044414405721,-0.044453446479,-0.0444817823214,-0.044510839081
MQI5E,-0.005632597571,-0.005634211345,-0.0056358843453,-0.005637432092,-0.005639175439,-0.0056411903704,-0.005643090658
MQI6E,0.102739757406,0.102794162144,0.102858910222,0.102910275858,0.102958229227,0.103008466459,0.103050006093
MQLA2LE,-0.280371398118,-0.280523168298,-0.280671655936,-0.280840241846,-0.281019612213,-0.28120777642,-0.281405403393
MQLA2RE,0.441787625765,0.441742889327,0.441696381691,0.441641224681,0.441554284254,0.441447095881,0.441309344347
MQLA5LE,-0.268527006614,-0.268676479037,-0.268832987407,-0.2689881459,-0.269171985834,-0.269350416271,-0.269544970173
MQLB1LE,-4.34377280002e-05,-4.34393950002e-05,-4.34620667003e-05,-4.34598410003e-05,-4.34791490003e-05,-4.35474500002e-05,-4.37000680001e-05
MQLB1RE,-0.15256851389,-0.152669237081,-0.152772904907,-0.152880080846,-0.152999088218,-0.153109986528,-0.153224721574
MQLB4LE,-0.261763989141,-0.26191172613,-0.262066617468,-0.262229913966,-0.262401925532,-0.262578242332,-0.26277091335
MQLB8RE,0.210078054335,0.210145143575,0.210218339908,0.210284027141,0.210336941425,0.210377449517,0.210404315241
MQLC3LE,0.123170017056,0.123351182279,0.123537798016,0.123729991703,0.123928635529,0.124133885501,0.12434592185
MQLC3RE,0.020320915161,0.02043257909,0.0205477187033,0.020677639041,0.020790525122,0.0209186562613,0.021050898727
MQLC7LE,0.422908079048,0.422807672117,0.422704216075,0.422597446374,0.422478717534,0.422368134897,0.422253791122
MQLC7RE,0.269406428195,0.269204893881,0.268997155197,0.268782610455,0.268552457153,0.268326422726,0.268092915645
MQM2E,-0.129882854139,-0.130034324933,-0.130191072516,-0.130367737948,-0.130569962823,-0.130795409386,-0.131055323755
MQM7E,-0.35114694079,-0.351185290342,-0.351221276649,-0.351268283396,-0.351332421822,-0.351413093908,-0.351511443322
MQR2NE1,0.203081343108,0.202837770213,0.202592763376,0.202339046831,0.202075497282,0.201802304107,0.201519350289
MQR2ORE,0.253911031166,0.253700253169,0.253482881949,0.253258155497,0.253017386066,0.252780088665,0.25253494708
MQTAFOE1,0.405936731397,0.405817926372,0.405716472665,0.405600635937,0.405472544389,0.40535207633,0.405227820901
MQTAFOE2,-0.454164907012,-0.454212684659,-0.454247388884,-0.454298396451,-0.454356357683,-0.454416027033,-0.454488109498
MQTANFE1,-0.417724283899,-0.417759162483,-0.417788914465,-0.417836176188,-0.417885964032,-0.417949758545,-0.418027069659
MQTAOTE1,-0.319480982085,-0.319523465245,-0.31956565158,-0.31962181468,-0.319702581809,-0.319790716268,-0.319903820518
MQTAOTE2,-0.18620677583,-0.186321697184,-0.186431487346,-0.186568690437,-0.186731057785,-0.186916419141,-0.187130560606
MQTATNE1,0.471510103628,0.471438575495,0.471363852157,0.471285030968,0.471201551993,0.471114678886,0.471023199922
MQTATNE2,-0.409449679017,-0.409484339134,-0.409513832427,-0.409551804843,-0.40961067326,-0.40967406942,-0.409750716886
MQX2RE,0.036512499229,0.036536734076,0.0365603429942,0.036582930736,0.03660469395,0.0366263765458,0.036647628108
